id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,volNieuw,volNieuwGem
74,256.96082,239.78,6.7085953,0.9331384,6.2600474,1608.5869,1719.8665
75,3330.9277,15.11,0.0,0.0045362734,0.0,132.52812,132.5281
76,8943.9795,0.0,0.0,0.0,0.0,0.0,0.0
77,1067.9065,131.03,7.771426,0.12269801,0.95353854,1018.29,1086.0199
78,312.3718,130.03,7.4744906,0.41626677,3.111382,971.908,1103.3154
79,840.1902,93.74,10.420002,0.11156998,1.1625593,897.97955,1046.7018
80,132.75249,118.56,8.330002,0.8930906,7.439446,1247.8126,1029.6045
81,113.53303,84.69,3.6599953,0.74595034,2.730175,309.96503,345.93198
82,10437.083,0.0,0.0,0.0,0.0,0.0,0.0
83,385.69223,144.28,8.639998,0.37408066,3.2320561,1246.579,1329.535
84,8201.858,0.0,0.0,0.0,0.0,0.0,585.2622
85,429.65512,255.36,7.1869125,0.59433717,4.271449,1835.25,2055.8328
86,495.1149,106.88,9.35,0.21586908,2.0183759,891.3966,1069.5164
87,109.47791,51.59,7.719364,0.47123662,3.637647,398.242,484.75085
88,154.78621,61.94,7.2089925,0.40016484,2.8847854,637.4442,498.9586
89,365.27716,0.0,0.0,0.0,0.0,0.0,76.66346
90,96.50433,58.13,8.379993,0.6023564,5.0477424,487.12903,543.29565
91,585.2651,138.84,2.4125757,0.23722583,0.5723253,334.962,571.4484
92,147.75797,150.35,7.885487,1.0175425,8.023818,1185.583,1342.4419
93,1866.5249,588.1,5.389342,0.31507748,1.6980603,2910.5747,3375.004
94,780.8601,0.0,0.0,0.0,0.0,0.0,75.41498
95,70.164024,0.0,0.0,0.0,0.0,0.0,54.76075
96,2037.3737,522.3,6.5902433,0.25635946,1.6894711,2852.5251,3467.7764
97,1446.8579,0.0,0.0,0.0,0.0,1282.0547,226.24495
98,154.31978,108.42,8.380622,0.7025671,5.887949,908.627,920.0138
99,230.73431,112.78,9.9,0.4887873,4.838994,920.8395,1028.2317
100,250.83583,55.44,9.890007,0.22102106,2.1858997,548.302,565.8081
101,57.459896,0.0,0.0,0.0,0.0,0.0,43.72098
102,874.81024,724.64,9.459999,0.82833964,7.8360925,5273.4355,6576.372
103,1176.643,537.94,5.45643,0.45718202,2.4945817,3920.5007,3226.511
104,904.56683,14.01,2.8399715,0.015488076,0.043985695,265.8997,234.6635
105,774.9705,174.25,7.5598507,0.22484726,1.6998117,1728.5795,1577.9832
106,1928.415,1285.97,5.99,0.6668533,3.9944513,9433.443,8070.9595
107,1084.4307,168.79,7.929214,0.15564848,1.2341702,1749.6475,1540.788
108,162.23436,91.66,10.089995,0.56498516,5.7006974,1134.9417,973.43005
109,4046.7952,0.0,0.0,0.0,0.0,0.0,0.0
110,172.42928,177.49,9.710001,1.0293496,9.994986,1723.4281,1734.815
111,497.27344,158.14,8.716391,0.31801417,2.7719357,1703.3953,1524.9952
112,155.61296,105.05,10.64,0.6750723,7.18277,1117.732,1121.4037
113,3751.2056,24.91,0.0,0.0066405316,0.0,0.0,54.223816
114,205.82533,137.95,7.1480174,0.6702285,4.790805,986.069,1100.8044
115,322.6758,174.78,8.656906,0.5416582,4.689084,1513.0541,1654.0557
116,120.26569,86.04,9.470002,0.715416,6.774991,685.8451,821.5319
117,803.7738,98.67,9.229999,0.12275842,1.13306,1136.8357,962.71936
118,206.41841,115.5,2.6050909,0.55954313,1.4576607,150.86684,425.30127
119,531.9731,136.38,7.3399987,0.25636637,1.8817288,1412.3046,1164.9375
120,742.1317,204.64,7.459881,0.2757462,2.0570338,1937.8655,1782.8317
121,87.29295,11.94,0.0,0.1367808,0.0,210.09268,210.09271
122,257.0209,0.0,0.0,0.0,0.0,548.97614,32.292713
123,32.3066,0.0,0.0,0.0,0.0,0.0,54.76075
124,367.69873,144.08,4.329442,0.39184254,1.6964595,965.95654,920.9582
125,320.32617,153.3,8.6739855,0.4785747,4.15115,1329.722,1471.7709
126,183.69191,70.43,2.960003,0.38341373,1.1349058,208.473,349.18817
127,143.82042,81.31,9.619998,0.5653578,5.438741,782.202,833.1187
128,660.0783,216.52,8.802208,0.3280217,2.8873153,2119.1448,1969.8096
129,269.60388,0.0,0.0,0.0,0.0,0.0,0.0
130,356.59717,18.9,2.53,0.05300098,0.13409248,284.86426,207.81558
131,534.05615,234.92,6.506185,0.43987882,2.861933,1528.433,1604.9347
132,490.48636,157.97,6.0697284,0.3220681,1.9548658,1225.1709,1170.2302
133,425.40982,0.0,0.0,0.0,0.0,0.0,129.17085
134,345.05447,190.47,3.2104373,0.5519998,1.7721608,953.6625,913.407
135,1275.1935,250.86,6.145332,0.19672309,1.2089286,2054.8772,1788.7334
136,192.47665,67.31,8.919997,0.34970474,3.1193652,791.32416,640.84955
137,111.362625,97.69,5.1373734,0.8772243,4.506629,501.87003,625.45404
138,342.21024,361.35,8.44,1.0559299,8.912047,2724.2678,3136.2537
139,392.2522,92.81,10.449995,0.23660797,2.472552,1206.9113,1066.996
140,341.19244,0.0,0.0,0.0,0.0,548.97614,96.87814
141,153.96675,102.26,9.880002,0.6641694,6.561995,1270.5366,1040.8177
142,165.09874,157.59,4.9200015,0.9545197,4.696238,1035.5507,1004.938
143,60.169456,86.86,6.180002,1.4435896,8.921387,727.7142,583.234
144,1370.4438,338.94,4.2933264,0.24732134,1.0618312,1932.7897,1876.6001
145,221.84749,94.19,8.350005,0.42457098,3.5451698,786.487,803.61835
146,140.21114,86.12,8.3,0.61421657,5.0979977,924.8887,749.0585
147,112.77357,71.53,9.620006,0.63427985,6.1017756,688.119,650.19147
148,504.43393,251.62,3.5130832,0.49881655,1.7523841,1404.4207,1030.2366
149,556.99176,107.08,10.289998,0.19224702,1.9782214,1101.853,1231.6913
150,354.90488,154.76,3.2300012,0.4360605,1.4084759,824.86017,754.8121
151,116.35985,82.14,3.681288,0.7059136,2.5986712,512.47363,443.09616
152,5760.761,442.55,4.04,0.07682144,0.31035864,1676.6519,1917.377
153,359.37088,72.03,4.9300294,0.2004336,0.98814356,355.11002,542.32684
154,415.95264,152.25,8.86,0.36602724,3.2430012,1348.9349,1463.7057
155,198.91847,86.9,6.1571,0.4368624,2.6898055,535.052,531.3869
156,190.37878,0.0,0.0,0.0,0.0,0.0,0.0
157,64.93475,59.38,7.0600033,0.9144564,6.456065,629.3157,485.7879
158,349.41452,239.71,4.254136,0.6860333,2.9184792,1344.7441,1255.5792
159,328.3213,27.81,4.039554,0.08470362,0.3421648,349.38727,328.35233
160,234.7669,0.0,0.0,0.0,0.0,0.0,131.16295
161,287.7616,194.55,7.551848,0.6760805,5.105657,1469.212,1520.2837
162,228.67918,64.99,9.5300045,0.28419727,2.7084012,490.40106,661.20306
163,355.83456,102.37,1.761434,0.28768986,0.5067467,505.3032,435.2551
164,918.03326,226.37,11.589998,0.24658148,2.857879,3034.9033,2675.4473
165,336.75146,109.73,10.158671,0.32584864,3.3101892,1439.6963,1204.0859
166,99.16272,36.27,8.480011,0.36576247,3.1016698,517.6627,311.49042
167,304.68756,287.79,9.438,0.9445414,8.914581,3320.5068,2824.1042
168,76.42337,54.92,7.459996,0.71862835,5.3609643,619.79565,535.2472
169,386.22922,123.25,9.7,0.31911102,3.095377,1087.5936,1329.4125
170,23.937365,0.0,0.0,0.0,0.0,0.0,87.44196
171,119.35125,74.5,2.8673558,0.624208,1.7898264,423.7107,297.31412
172,5681.7026,0.0,0.0,0.0,0.0,0.0,0.0
173,169.88158,54.51,7.790002,0.32087058,2.4995823,424.633,533.04584
174,79.305145,104.25,8.990005,1.3145427,11.817744,937.20795,901.02454
175,313.6117,0.0,0.0,0.0,0.0,548.97614,96.87814
176,475.64386,175.43,12.763398,0.36882636,4.7074776,2239.0828,2302.9219
177,131.51768,63.17,8.850008,0.48031563,4.2507973,430.10107,587.6922
178,5097.352,1545.03,5.7947216,0.30310443,1.7564057,8173.4263,13126.016
179,218.78593,160.43,10.160001,0.7332738,7.4500623,1629.9689,1601.7258
180,2109.906,266.34,5.603135,0.12623312,0.7073012,2181.6914,1749.6307
181,424.6158,0.0,0.0,0.0,0.0,0.0,64.58543
182,207.6913,124.47,7.9150076,0.5993029,4.7434874,835.15985,1076.0636
183,67.17654,78.41,9.060005,1.1672231,10.575047,920.4877,774.14703
184,4608.006,165.19,5.4300017,0.03584848,0.19465731,1089.1001,948.175
185,177.48093,84.5,10.36,0.4761075,4.9324737,875.42,979.06
186,144.34373,171.31,6.924908,1.1868198,8.218618,1186.306,1285.7352
187,188.43477,105.99,9.030003,0.5624758,5.079158,957.08997,1065.6221
188,1145.9998,15.41,3.1900065,0.013446774,0.0428953,190.6544,141.75693
189,437.61475,61.22,10.840003,0.13989474,1.5164595,782.85767,694.41833
190,375.83072,102.43,0.0,0.27254292,0.0,342.1705,342.17044
191,109.77213,114.8,8.52,1.0458028,8.91024,782.4136,951.15497
192,443.5567,137.52,6.269997,0.31003928,1.9439455,1204.4205,1013.7853
193,2954.7942,954.99,8.70733,0.32320017,2.8142107,5873.354,8760.04
194,1808.521,945.82,7.11233,0.52297986,3.719605,7628.4907,7062.107
195,1029.357,263.83,4.4200015,0.2563056,1.1328712,1166.1289,1222.1123
196,4366.671,1227.12,5.77042,0.28101957,1.621601,8094.8345,7720.502
197,412.83243,0.0,0.0,0.0,0.0,0.0,153.32692
198,609.3194,116.51,8.280002,0.19121335,1.5832468,882.1556,1031.6184
199,912.0575,306.24,4.363708,0.33576828,1.4651948,1051.3726,1639.9521
200,470.3883,86.22,6.2643704,0.18329537,1.1482301,540.114,665.37164
201,990.86865,252.36,3.2961364,0.2546856,0.83947855,1321.9016,1110.2119
